accession,start,end,type,strain_id,doi,feature,locus,id,predicted_function
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,five_prime_UTR,CNAG_06761,CNAG_06761-mR_1-fi1,n/a
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,five_prime_UTR,CNAG_06770,CNAG_06770-mR_1-fi1,n/a
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,five_prime_UTR,CNAG_06777,CNAG_06777-mR_1-fi1,n/a
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,five_prime_UTR,CNAG_06790,CNAG_06790-mR_1-fi1,n/a
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,five_prime_UTR,CNAG_06796,CNAG_06796-mR_1-fi1,n/a
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_01849,CNAG_01849,hypothetical protein
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_04102,CNAG_04102,hypothetical protein
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06737,CNAG_06737,"vacuolar protein sorting-associated protein, variant"
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06738,CNAG_06738,hypothetical protein
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06739,CNAG_06739,dethiobiotin synthase
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06740,CNAG_06740,septation protein imp2
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06741,CNAG_06741,ATP-dependent RNA helicase DBP10
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06742,CNAG_06742,pre-60S factor REI1
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06743,CNAG_06743,hypothetical protein
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06744,CNAG_06744,chromatin structure-remodeling complex subunit RSC9
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06745,CNAG_06745,Histone H3
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06746,CNAG_06746,Histone H2B
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06747,CNAG_06747,"histone H2A, variant"
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06748,CNAG_06748,U3 small nucleolar RNA-associated protein 7
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06750,CNAG_06750,hypothetical protein
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06751,CNAG_06751,hypothetical protein
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06752,CNAG_06752,"hypothetical protein, variant"
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06753,CNAG_06753,nuclear cap-binding protein subunit 1
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06754,CNAG_06754,RNA polymerase-associated protein CTR9
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06755,CNAG_06755,threonine-tRNA ligase
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06756,CNAG_06756,pre-rRNA-processing protein ESF2
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06757,CNAG_06757,"hypothetical protein, variant 2"
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06758,CNAG_06758,efflux protein
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06759,CNAG_06759,dehydrogenase
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06760,CNAG_06760,hypothetical protein
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06761,CNAG_06761,siderophore-iron transporter Str1
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06762,CNAG_06762,"GATA transcription factor, capsule-independent antiphagocytic protein"
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06763,CNAG_06763,serine-tRNA ligase
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06764,CNAG_06764,Short-chain dehydrogenase
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06765,CNAG_06765,Low mating performance protein
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06766,CNAG_06766,U3 small nucleolar RNA-associated protein 14
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06767,CNAG_06767,F-type H -transporting ATPase subunit delta
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06769,CNAG_06769,DNA polymerase gamma 1
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06770,CNAG_06770,fructose-bisphosphate aldolase 1
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06771,CNAG_06771,hypothetical protein
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06772,CNAG_06772,nucleoporin SEH1
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06773,CNAG_06773,protein transporter SEC24
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06774,CNAG_06774,tRNA (guanine-N(7)-)-methyltransferase
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06775,CNAG_06775,hypothetical protein
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06776,CNAG_06776,"membrane protein, variant"
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06777,CNAG_06777,fructosyl amino acid oxidase
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06778,CNAG_06778,serine-threonine kinase receptor-associated protein
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06779,CNAG_06779,small nuclear ribonucleoprotein D1
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06781,CNAG_06781,hypothetical protein
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06782,CNAG_06782,"putative alpha-1,2-mannosyltransferase"
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06783,CNAG_06783,enoyl reductase
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06785,CNAG_06785,kynurenine 3-monooxygenase
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06786,CNAG_06786,hypothetical protein
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06787,CNAG_06787,metacaspase
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06790,CNAG_06790,hypothetical protein
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06791,CNAG_06791,hypothetical protein
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06792,CNAG_06792,hypothetical protein
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06793,CNAG_06793,exonuclease 1
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06794,CNAG_06794,hypothetical protein
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06795,CNAG_06795,hypothetical protein
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06796,CNAG_06796,serine/arginine repetitive matrix protein 1
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06797,CNAG_06797,lysine-specific demethylase 3
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06798,CNAG_06798,U3 small nucleolar RNA-associated protein 18
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06799,CNAG_06799,uroporphyrinogen decarboxylase
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06800,CNAG_06800,hypothetical protein
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_06833,CNAG_06833,hypothetical protein
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_07460,CNAG_07460,heat shock transcription factor
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_07462,CNAG_07462,hypothetical protein
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,gene,CNAG_07463,CNAG_07463,separase
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,three_prime_UTR,CNAG_06739,CNAG_06739-mR_1-th1,n/a
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,three_prime_UTR,CNAG_06756,CNAG_06756-mR_1-th1,n/a
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,three_prime_UTR,CNAG_06761,CNAG_06761-mR_1-th1,n/a
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,three_prime_UTR,CNAG_06770,CNAG_06770-mR_1-th1,n/a
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,three_prime_UTR,CNAG_06777,CNAG_06777-mR_1-th1,n/a
AE017342.1,0,191000,DELETION,"MCM 109 - A, MCM 109 - B, MCM 109 - C, MCM 112, MCM 113 - A, MCM 113 - B, MCM 113 - C, MCM 119, MCM 125 - B, MCM 125 - C",0,three_prime_UTR,CNAG_06790,CNAG_06790-mR_1-th1,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04093,CNAG_04093-mR_1-CD2,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04093,CNAG_04093-mR_1-CD3,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04093,CNAG_04093-mR_1-CD4,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04093,CNAG_04093-mR_1-CD5,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04093,CNAG_04093-mR_1-CD6,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04093,CNAG_04093-mR_1-CD7,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04098,CNAG_04098-mR_1-CD1,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04098,CNAG_04098-mR_1-CD10,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04098,CNAG_04098-mR_1-CD11,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04098,CNAG_04098-mR_1-CD12,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04098,CNAG_04098-mR_1-CD14,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04098,CNAG_04098-mR_1-CD15,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04098,CNAG_04098-mR_1-CD16,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04098,CNAG_04098-mR_1-CD17,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04098,CNAG_04098-mR_1-CD18,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04098,CNAG_04098-mR_1-CD19,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04098,CNAG_04098-mR_1-CD2,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04098,CNAG_04098-mR_1-CD20,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04098,CNAG_04098-mR_1-CD3,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04098,CNAG_04098-mR_1-CD4,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04098,CNAG_04098-mR_1-CD5,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04098,CNAG_04098-mR_1-CD6,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04098,CNAG_04098-mR_1-CD7,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04098,CNAG_04098-mR_1-CD8,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,CDS,CNAG_04098,CNAG_04098-mR_1-CD9,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04093,CNAG_04093-mR_1-ex2,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04093,CNAG_04093-mR_1-ex3,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04093,CNAG_04093-mR_1-ex4,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04093,CNAG_04093-mR_1-ex5,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04093,CNAG_04093-mR_1-ex6,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04093,CNAG_04093-mR_1-ex7,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04098,CNAG_04098-mR_1-ex1,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04098,CNAG_04098-mR_1-ex10,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04098,CNAG_04098-mR_1-ex11,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04098,CNAG_04098-mR_1-ex12,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04098,CNAG_04098-mR_1-ex14,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04098,CNAG_04098-mR_1-ex15,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04098,CNAG_04098-mR_1-ex16,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04098,CNAG_04098-mR_1-ex17,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04098,CNAG_04098-mR_1-ex18,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04098,CNAG_04098-mR_1-ex19,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04098,CNAG_04098-mR_1-ex2,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04098,CNAG_04098-mR_1-ex20,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04098,CNAG_04098-mR_1-ex3,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04098,CNAG_04098-mR_1-ex4,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04098,CNAG_04098-mR_1-ex5,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04098,CNAG_04098-mR_1-ex6,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04098,CNAG_04098-mR_1-ex7,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04098,CNAG_04098-mR_1-ex8,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,exon,CNAG_04098,CNAG_04098-mR_1-ex9,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,five_prime_UTR,CNAG_04093,CNAG_04093-mR_1-fi1,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,five_prime_UTR,CNAG_04098,CNAG_04098-mR_1-fi1,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,gene,CNAG_04092,CNAG_04092,Sugar transporter
AE017342.1,1604000,1625000,DELETION,MCM 112,210,gene,CNAG_04093,CNAG_04093,putative transcription factor
AE017342.1,1604000,1625000,DELETION,MCM 112,210,gene,CNAG_04094,CNAG_04094,hypothetical protein
AE017342.1,1604000,1625000,DELETION,MCM 112,210,gene,CNAG_04095,CNAG_04095,alpha-L-rhamnosidase
AE017342.1,1604000,1625000,DELETION,MCM 112,210,gene,CNAG_04096,CNAG_04096,racemase
AE017342.1,1604000,1625000,DELETION,MCM 112,210,gene,CNAG_04097,CNAG_04097,glucose 1-dehydrogenase
AE017342.1,1604000,1625000,DELETION,MCM 112,210,gene,CNAG_04098,CNAG_04098,"ATP-binding cassette, subfamily G (WHITE), member 2, PDR"
AE017342.1,1604000,1625000,DELETION,MCM 112,210,three_prime_UTR,CNAG_04093,CNAG_04093-mR_1-th1,n/a
AE017342.1,1604000,1625000,DELETION,MCM 112,210,three_prime_UTR,CNAG_04098,CNAG_04098-mR_1-th1,n/a
